Order-Date,Ship-Mode,Segment,State,Sub-Category,Quantity,Unit-Price,Unit-Cost,iforest_score,precipitation,temperature
2017-06-24,Second Class,Consumer,California,Fasteners,1,2.88,1.5264,0.3939035967589639,1.652646088983097,52.8734773586836
2014-05-05,Standard Class,Corporate,Illinois,Storage,2,22.624,20.644399999999997,0.38136840034718933,1.4076639785382798,84.96594252062617
2015-05-03,Standard Class,Consumer,Pennsylvania,Art,1,59.904,45.6768,0.4098060425902371,0.02,69.35220272393097
2015-05-03,Standard Class,Consumer,Pennsylvania,Appliances,1,23.696,17.1796,0.38747090033133524,0.02,52.56785604178483
2015-05-03,Standard Class,Consumer,Pennsylvania,Paper,1,7.968,5.0796,0.38075041262637854,0.02,56.127596423447
2015-05-03,Standard Class,Consumer,Pennsylvania,Appliances,6,3.033333333333333,2.692083333333333,0.4376931086968717,0.02,54.94878492236814
2015-05-03,Standard Class,Consumer,Pennsylvania,Accessories,2,13.776,13.9482,0.3712616121698761,0.02,57.17154945401484
2015-05-03,Standard Class,Consumer,Pennsylvania,Chairs,5,168.82319999999999,176.05848,0.5161827758589203,0.02,81.86277631009483
2015-05-03,Standard Class,Consumer,Pennsylvania,Storage,2,38.376,43.172999999999995,0.4003552930949809,0.02,68.03194600973515
2016-09-18,Standard Class,Consumer,Florida,Labels,1,3.0,1.95,0.39173844480247766,1.9886843868620763,93.6271541458428
2016-09-22,Standard Class,Consumer,Florida,Binders,8,0.93825,1.68885,0.5189028462520916,2.247503542199237,75.13837248451526
2016-09-22,Standard Class,Consumer,Florida,Labels,1,16.56,10.764,0.37983236197222253,1.5771819935219251,20.343831069979288
2016-01-10,Standard Class,Corporate,Washington,Furnishings,4,19.98,11.3886,0.39533459660023246,3.2553540860694374,13.132240587101307
2016-01-10,Standard Class,Corporate,Washington,Accessories,2,34.99,28.341900000000003,0.3938904249457078,4.29836544492328,62.21919618786659
2017-05-06,Standard Class,Corporate,Texas,Binders,10,1.106,2.9862,0.6190214280137392,4.51089871271451,91.37762385670814
2017-05-06,Standard Class,Corporate,Texas,Bookcases,7,89.0664,106.0938,0.5289779465210103,2.0818294777267887,93.14383824612429
2017-05-06,Standard Class,Corporate,Texas,Storage,5,154.536,166.12619999999998,0.5155062170121911,1.3015226952098338,74.5489662845776
2016-07-31,Standard Class,Consumer,Michigan,Appliances,3,94.38,70.26066666666667,0.41997737256637974,0.2824141041800187,43.02102012468085
2016-07-31,Standard Class,Consumer,Michigan,Phones,2,317.98,235.3052,0.5187610131305257,2.5021660004527937,17.49105829413022
2016-07-31,Standard Class,Consumer,Michigan,Phones,1,118.99,85.6728,0.44974396832968666,0.25643332209433706,66.55689967457727
2016-07-31,Standard Class,Consumer,Michigan,Furnishings,2,136.47,121.4583,0.44702955230324143,3.2846954524240024,92.03145432219003
2017-03-27,Second Class,Consumer,Pennsylvania,Furnishings,1,15.008,13.5072,0.3816692326287458,0.17754547764327352,58.21579029669179
2014-03-14,Standard Class,Consumer,Utah,Binders,3,11.029333333333334,7.306933333333333,0.3805219761937417,0.8734959188166412,92.82703390395983
2014-03-14,Standard Class,Consumer,Utah,Storage,1,80.98,77.74080000000001,0.5281878746557018,4.021242376066305,31.866693560420813
2014-03-14,Standard Class,Consumer,Utah,Accessories,11,7.527272727272727,6.925090909090909,0.6280199013632197,1.0777413481112836,61.28681921746963
2014-03-14,Standard Class,Consumer,Utah,Storage,1,21.36,15.5928,0.3836183277851272,0.3372420299763722,67.74701236237561
2014-03-14,Standard Class,Consumer,Utah,Binders,1,62.048,41.882400000000004,0.40577674152588467,2.0130104370868795,38.74602713557038
2016-07-14,Second Class,Consumer,New York,Fasteners,8,3.70125,2.0356875,0.5046371291733512,0.10566299774617754,74.73853835501794
2016-12-01,Same Day,Consumer,North Carolina,Phones,7,123.41828571428572,111.07645714285715,0.5438674839785662,3.8854039699819456,76.58239210225979
2016-08-29,Standard Class,Corporate,Pennsylvania,Tables,4,60.48,74.592,0.43911973134812765,0.13293781581680203,74.88904782786739
2016-08-29,Standard Class,Corporate,Pennsylvania,Bookcases,4,40.97,61.455,0.4414752538588764,0.10300038276305984,74.84954280534214
2016-08-29,Standard Class,Corporate,Pennsylvania,Binders,2,1.743,3.1374000000000004,0.3823551020109351,0.18579484551351858,75.60536274132122
2016-08-29,Standard Class,Corporate,Pennsylvania,Fasteners,7,1.512,1.8521999999999998,0.47670089034982016,0.07106055685866446,80.20259748893947
2016-06-24,Standard Class,Consumer,Indiana,Phones,3,146.97,105.8184,0.8208322857299634,4.211829182709683,18.69084880804539
2017-03-30,Standard Class,Consumer,Pennsylvania,Binders,4,1.42875,2.619375,0.4107496216015852,0.22191284519168342,43.41368430748793
2014-12-20,First Class,Consumer,Arizona,Furnishings,1,51.968,41.574400000000004,0.6151609322478161,3.5417407772305545,16.31717889749235
2014-12-20,First Class,Consumer,Arizona,Accessories,2,35.988,25.1916,0.39105284126174666,3.4372317369222793,59.38939482648502
2014-12-20,First Class,Consumer,Arizona,Chairs,2,121.176,142.3818,0.4543026239168422,2.7227398565193526,94.05435410394439
2014-12-20,First Class,Consumer,Arizona,Paper,4,55.48,36.062,0.42204925099715634,1.5441758679457323,95.21228522675396
2014-12-20,First Class,Consumer,Arizona,Paper,1,8.448,5.808,0.5175329209446289,2.94924428333896,19.522337677152805
2015-12-17,Same Day,Consumer,Michigan,Binders,3,9.84,5.0184,0.37891522621143303,0.28315469571133234,66.04341745000802
2015-12-17,Same Day,Consumer,Michigan,Chairs,1,302.94,254.4696,0.5240995700418779,4.8968175901916045,20.1100991786324
2015-12-17,Same Day,Consumer,Michigan,Chairs,1,142.36,103.92280000000002,0.46180682363424264,4.531300657569077,83.2379728210823
2015-12-17,Same Day,Consumer,Michigan,Chairs,8,68.3325,51.249375,0.5412297139952787,0.9550786957061592,66.90163050831063
2015-12-17,Same Day,Consumer,Michigan,Furnishings,1,212.13,197.2809,0.47960940612631864,4.714414995125206,29.26695188223544
2017-05-11,Standard Class,Home Office,Texas,Art,1,5.248,4.6576,0.3812464481196205,1.8877089887354397,22.092577555690433
2017-05-11,Standard Class,Home Office,Texas,Storage,1,74.416,89.2992,0.431406864806396,0.2435852713637373,88.99150616876962
2017-05-11,Standard Class,Home Office,Texas,Paper,1,6.848,4.708,0.38183100010152005,3.4197081565357648,80.43219859775411
2017-05-11,Standard Class,Home Office,Texas,Furnishings,1,7.996,14.9925,0.3905687291658257,1.8227253039584623,15.428248236675106
2016-06-24,Standard Class,Corporate,Texas,Appliances,2,4.356,14.157,0.38172492626187843,4.748652994635851,86.92872613557198
2016-05-17,First Class,Consumer,Connecticut,Supplies,3,21.723333333333333,15.423566666666668,0.38228960959530395,4.19964448233545,39.658759138939985
2016-05-17,First Class,Consumer,Connecticut,Labels,1,14.62,7.748599999999999,0.381403421293304,2.3252681336708245,26.871345059593146
2016-05-17,First Class,Consumer,Connecticut,Furnishings,3,57.74666666666667,51.972,0.41327802756160226,0.6299980487375598,39.907414733661376
2017-06-29,First Class,Consumer,California,Binders,2,447.96,296.7735,0.5693035342943251,2.4304339399008383,12.205601919295233
2017-06-29,First Class,Consumer,California,Storage,2,65.355,45.74850000000001,0.40477574134596306,4.186396733825209,88.45487477465936
2017-06-29,First Class,Consumer,California,Art,1,11.68,8.6432,0.37613037972324304,4.575719675217712,38.6371070124733
2017-06-29,First Class,Consumer,California,Accessories,1,62.31,39.8784,0.4085943181252455,3.6765962035035913,37.749998658672276
2014-03-31,Same Day,Consumer,Pennsylvania,Binders,1,0.852,1.4484,0.40793748209756936,0.14999975903060578,44.234857675194746
2014-12-16,Standard Class,Consumer,Texas,Paper,5,7.257599999999999,4.717439999999999,0.40300311716196713,3.9833076313305846,64.4391751228036
2014-12-16,Standard Class,Consumer,Texas,Furnishings,1,56.568,131.5206,0.4606391358011331,2.2948424651822537,62.521536551339864
2017-05-18,First Class,Consumer,Oregon,Phones,1,344.704,305.9248,0.9075745916537027,4.0981963610814915,17.658009338539607
2015-05-12,Standard Class,Consumer,Colorado,Phones,1,201.584,181.4256,0.48234168606749234,0.37197910543631446,27.395105317028356
2017-12-03,Second Class,Home Office,Washington,Tables,1,521.96,433.2268,0.5943877149580425,3.0753451801770004,44.966610093167795
2015-12-12,Standard Class,Consumer,Maryland,Art,2,4.11,3.0003,0.36859413014476927,0.5022365403592262,48.35343259324846
2015-10-10,First Class,Corporate,California,Paper,7,6.4799999999999995,3.3695999999999997,0.45841567583968346,3.7808890803838135,94.16267246481978
2015-04-18,Second Class,Home Office,California,Storage,5,189.434,187.53965999999997,0.5237952783985834,2.857205400781675,56.550836125209294
2015-04-18,Second Class,Home Office,California,Paper,1,61.96,34.078,0.41548963123259136,2.181300234884385,87.00377290588095
2014-06-07,Second Class,Consumer,Illinois,Tables,2,134.4675,239.35215,0.5067111081462703,0.16906144005182985,25.797592205305666
2017-09-01,Standard Class,Home Office,Washington,Art,1,7.58,4.6238,0.3815314426454687,2.3032396757149556,72.30121435987888
2016-05-22,Same Day,Consumer,Georgia,Labels,2,7.365,3.7561500000000003,0.36824357443446815,1.3793352598341997,78.05536250241934
2016-11-11,Standard Class,Home Office,Florida,Binders,1,9.888,16.8096,0.3901404212711745,1.9681223439518845,92.4437790095077
2016-11-11,Standard Class,Home Office,Florida,Appliances,1,671.544,621.1782,0.7728479536518533,3.203564847045152,20.27712642617905
2014-11-25,Second Class,Home Office,New York,Storage,3,372.64000000000004,354.00800000000004,0.5659030462449506,0.0621523921073224,53.9022138603163
2014-11-25,Second Class,Home Office,New York,Bookcases,2,137.976,156.9477,0.46177988304641415,0.041474857821968344,46.2055031451174
2014-11-07,Standard Class,Consumer,California,Binders,4,30.786,19.24125,0.40196481456219074,2.9690611624991816,42.870793742072486
2016-07-18,Second Class,Consumer,Texas,Accessories,2,7.788,6.133050000000001,0.3654152082767508,0.3999094998834211,68.52083112045864
2015-03-29,Second Class,Consumer,California,Paper,3,70.88,37.566399999999994,0.8577685805196251,3.64492510097645,29.975780301402512
2015-03-29,Second Class,Consumer,California,Paper,2,4.935,2.6649,0.3717803250607988,0.6362855305825501,83.08774857529505
2015-03-29,Second Class,Consumer,California,Accessories,2,26.625,16.24125,0.37850971486938767,2.178507656620293,62.05054301648988
2015-03-29,Second Class,Consumer,California,Furnishings,2,9.96,5.179200000000001,0.3664591538320347,3.2694935623042363,48.3496987593653
2016-04-07,Standard Class,Corporate,New York,Chairs,3,219.582,170.78599999999997,0.4815404856174284,0.10487733340597231,55.649492554878734
2015-06-13,Standard Class,Home Office,Maine,Binders,1,8.26,4.3778,0.38093430411099727,2.948745518466332,82.61964331414664
2015-06-13,Standard Class,Home Office,Maine,Binders,1,29.84,16.412,0.3946430631906743,3.906615987268652,37.67357545455613
2015-06-13,Standard Class,Home Office,Maine,Accessories,1,67.98,53.0244,0.41422811025665285,1.7868559079323163,23.855780846318492
2015-02-18,Standard Class,Consumer,California,Labels,1,61.06,32.97240000000001,0.41548963123259136,0.3501102831339437,26.949683700550832
2015-02-18,Standard Class,Consumer,California,Tables,1,35.544,36.432599999999994,0.4027177725548974,1.7517119121080271,40.646702191169354
2017-11-12,Standard Class,Consumer,Washington,Labels,1,9.96,5.378400000000001,0.3807964359237648,3.837057124530662,80.70868935472427
2017-11-12,Standard Class,Consumer,Washington,Art,1,9.21,6.907500000000001,0.37641039135285326,4.720971508578088,41.81250272129542
2017-11-12,Standard Class,Consumer,Washington,Supplies,1,27.93,19.8303,0.39361034306751874,2.7231991306693164,14.702416160130108
2017-03-05,Same Day,Consumer,Minnesota,Fasteners,1,7.9,5.372,0.8194938197756947,3.437368653274129,12.446348423818392
2017-03-05,Same Day,Consumer,Minnesota,Storage,3,73.72,54.5528,0.41500144412409806,1.3136496000833875,94.19729938081201
2017-03-05,Same Day,Consumer,Minnesota,Binders,1,127.96,65.25959999999999,0.45642214013976534,3.306723917874696,43.92555944915368
2017-03-05,Same Day,Consumer,Minnesota,Binders,2,9.345,4.765950000000001,0.36740923170403395,3.8353156680373828,56.16976922763234
2016-03-03,Same Day,Corporate,California,Supplies,3,8.450000000000001,5.915,0.3725446002940629,2.328368665665908,62.20973342357379
2016-03-03,Same Day,Corporate,California,Furnishings,3,11.76,7.7616000000000005,0.3805682875455537,3.3192679343818163,16.05645738715655
2016-12-24,First Class,Corporate,Washington,Paper,5,6.68,3.4736,0.4046594317173908,4.228365641290403,13.64760872309898
2016-10-07,First Class,Corporate,Washington,Machines,3,279.2,258.26,0.5245767987482962,1.6991375102741624,12.816641434965936
2016-12-09,Standard Class,Consumer,Tennessee,Phones,2,20.34,24.9165,0.3945358812638957,1.1651338243236886,54.0977257962481
2017-11-20,Standard Class,Consumer,Tennessee,Chairs,1,209.568,233.14440000000002,0.49484558659107925,0.5866281546689563,96.31559621498153
2015-12-12,Standard Class,Consumer,Texas,Accessories,1,22.368,15.937199999999999,0.6653774684081997,4.409025925352726,24.95032010361494
2017-02-03,Standard Class,Consumer,Florida,Binders,1,3.882,6.470000000000001,0.3842455778360699,1.987636217387467,57.56196748821596
2017-02-03,Standard Class,Consumer,Florida,Paper,2,57.648,37.4712,0.4010266921041712,3.886576860798614,65.23079939472831
2017-09-21,Standard Class,Consumer,Pennsylvania,Binders,1,1.908,3.4344,0.3934203265624957,1.994806961385235,64.25895560928652
2017-04-30,Standard Class,Home Office,Illinois,Binders,6,7.228666666666666,18.794533333333334,0.4487861108755592,1.3051956343198161,62.69663112468095
2014-11-03,Standard Class,Consumer,New York,Phones,3,261.32,188.1504,0.4991465742083593,0.0499337599216316,49.495325619609496
2014-11-03,Standard Class,Consumer,New York,Binders,1,48.896,30.560000000000002,0.41010552293876346,0.06706983411047746,53.873925412797995
2014-11-03,Standard Class,Consumer,New York,Binders,1,7.856,5.0082,0.3816500551926886,0.05353630353031663,49.6756946049696
2016-12-30,Standard Class,Consumer,Ohio,Labels,1,5.904,3.9114,0.3770496369607458,2.483299140336449,24.125633095457076
2016-12-30,Standard Class,Consumer,Ohio,Supplies,1,13.712,12.6836,0.5675807971078972,2.939610086834263,22.401118507601787
2014-09-17,Standard Class,Consumer,California,Envelopes,2,91.47,48.479099999999995,0.412086912163865,0.8504529250201314,84.13879724038335
2017-11-24,First Class,Consumer,California,Art,2,13.88,8.8832,0.3678407191099939,2.4400394536516172,33.0049945850483
2015-04-24,Standard Class,Home Office,New York,Art,1,25.99,18.4529,0.3898772542611581,0.07638252926235628,56.877796165035576
2015-03-09,First Class,Corporate,Texas,Accessories,5,22.704,16.7442,0.418708326599066,4.451689703670621,69.75403381672248
2015-03-09,First Class,Corporate,Texas,Phones,3,119.96,112.46249999999999,0.44518994915522153,4.267965935346499,16.845952432349893
2017-06-02,Same Day,Consumer,North Carolina,Paper,1,25.344,16.1568,0.5774225395093444,3.332948660610882,18.310254203532633
2016-09-19,Second Class,Home Office,California,Binders,2,5.976,3.8844,0.3660715575400349,0.6133675676342678,39.190257169365864
2016-09-19,Second Class,Home Office,California,Supplies,2,3.12,2.184,0.37677118557148886,3.5538444283335933,53.88634604812298
2014-10-31,Second Class,Consumer,Arizona,Phones,7,106.048,94.11760000000001,0.532635109201313,0.4571374439651212,63.755281965419016
2017-11-23,Standard Class,Consumer,Illinois,Furnishings,1,6.464,10.504000000000001,0.38586012318803553,2.1190469497247024,69.37988090281021
2017-11-23,Standard Class,Consumer,Illinois,Labels,3,3.84,2.448,0.38167607501565154,1.8808556435386954,26.352519512827968
2017-11-23,Standard Class,Consumer,Illinois,Phones,1,222.384,205.7052,0.6547959295820028,2.8818504574337687,25.35735944717652
2017-11-16,Standard Class,Home Office,California,Art,3,7.786666666666666,5.762133333333334,0.37385846925984234,3.16661475085544,72.4343899192576
2016-02-19,Second Class,Corporate,New York,Labels,3,2.89,1.5316999999999998,0.38850157804487584,0.04161996759199762,31.401424444727112
2016-02-19,Second Class,Corporate,New York,Supplies,3,8.57,6.3418,0.3732118261268853,0.04552473563290931,31.143464642531512
2017-11-07,Standard Class,Consumer,Delaware,Appliances,6,16.823333333333334,11.271633333333332,0.4308832364174642,3.1259701197814658,89.37909977907529
2014-07-08,First Class,Consumer,New York,Chairs,1,63.882,53.235,0.4137501573296341,0.0656335259776247,83.30910020871652
2014-11-07,Standard Class,Consumer,Texas,Chairs,2,341.572,341.572,0.5432638326399308,3.578062841419996,47.6047436910368
2014-11-07,Standard Class,Consumer,Texas,Binders,1,1.476,3.69,0.8033183222122982,3.008236441295624,15.951625237094529
2014-11-07,Standard Class,Consumer,Texas,Supplies,3,13.570666666666668,12.383233333333335,0.6527097600752035,3.1340418628777553,25.59665397399014
2017-01-28,Standard Class,Consumer,Kansas,Paper,4,69.975,35.68724999999999,0.4318060191667683,2.4172362690672737,85.86251921191608
2015-12-11,Standard Class,Consumer,Colorado,Art,4,3.28,2.993,0.39315317420552404,1.9862813342151038,84.5287740902652
2015-12-11,Standard Class,Consumer,Colorado,Bookcases,2,34.788,106.6832,0.4425063184040156,1.8990406361721484,10.74884363946012
2015-12-11,Standard Class,Consumer,Colorado,Art,2,2.112,1.8744,0.38302037992972787,1.4855319039664894,45.73692256042938
2015-12-11,Standard Class,Consumer,Colorado,Accessories,1,58.08,64.614,0.5975682117697841,4.561464884523144,21.85427515345546
2015-12-11,Standard Class,Consumer,Colorado,Furnishings,6,8.735999999999999,6.224399999999999,0.4211520498783284,3.0602580776228963,49.0395597542099
2015-12-11,Standard Class,Consumer,Colorado,Furnishings,4,13.73,10.984,0.3892975704897767,0.9270547423192944,53.07300759557099
2015-12-11,Standard Class,Consumer,Colorado,Tables,4,91.2375,153.279,0.4782189090947505,0.5051929583412195,39.07555479999526
2015-12-11,Standard Class,Consumer,Colorado,Paper,2,42.528,28.174799999999998,0.39908857637618106,4.601933115308711,86.71231950544416
2015-12-11,Standard Class,Consumer,Colorado,Paper,2,13.848,9.0012,0.3657089413612268,4.871073895379392,68.28604816057737
2015-06-29,Standard Class,Consumer,New York,Paper,3,8.32,4.5760000000000005,0.37421792566324913,0.07962914385812261,66.71138311064455
2015-03-16,Standard Class,Corporate,California,Furnishings,1,43.13,25.015400000000003,0.4124881335129221,3.5519406131895987,36.63305828301408
2015-08-13,Standard Class,Consumer,Georgia,Binders,2,2.82,1.4664,0.38490808801346016,2.4986585286077423,73.33542713492483
2016-05-14,Standard Class,Corporate,Florida,Binders,3,19.194,33.9094,0.4087605319704401,2.5516323779465884,57.82558258022548
2016-05-14,Standard Class,Corporate,Florida,Paper,6,5.184,3.3695999999999997,0.4272668212910519,3.3510175651191325,17.75889466561692
2016-05-14,Standard Class,Corporate,Florida,Furnishings,3,10.064,7.296400000000001,0.37910050611673357,4.01609993140849,34.592395269550025
2016-05-14,Standard Class,Corporate,Florida,Phones,5,8.72,7.848000000000001,0.4054218394779899,0.12422051486980784,94.94742934362942
2016-05-14,Standard Class,Corporate,Florida,Art,2,2.384,2.1754,0.3795220012501508,4.794926358199821,34.93576253217945
2016-05-14,Standard Class,Corporate,Florida,Binders,2,5.19,8.996,0.37464802783864765,4.519262789679291,72.0097729086533
2016-05-14,Standard Class,Corporate,Florida,Binders,8,1.674,2.9016,0.5114562023352485,1.5231901070588232,38.84850489729967
2017-07-13,Second Class,Consumer,Pennsylvania,Phones,1,39.594,46.8529,0.4096498466691203,0.06980445068331118,81.57078781343475
2017-07-13,Second Class,Consumer,Pennsylvania,Furnishings,8,11.376,8.958599999999999,0.4921602292810702,0.08457708251910172,72.93922830724917
2015-11-22,Second Class,Consumer,California,Paper,1,37.94,19.728799999999996,0.40887220600994206,4.79314903354174,82.5282951300561
2015-11-22,Second Class,Consumer,California,Paper,9,4.7555555555555555,2.615555555555555,0.5439077773912177,0.78066335270892,41.36258710682477
2015-11-22,Second Class,Consumer,California,Storage,1,33.63,23.541000000000004,0.40403923133845526,2.273672972151217,16.51675955031554
2014-11-23,Standard Class,Corporate,Pennsylvania,Envelopes,3,20.936,13.870099999999999,0.3832127716465338,0.07520554082643645,55.58058745954054
2015-12-27,First Class,Consumer,Wisconsin,Paper,3,65.21333333333332,34.563066666666664,0.4203187537651774,0.8499530693289229,37.234710850306996
2015-12-27,First Class,Consumer,Wisconsin,Phones,1,239.9,167.93,0.4940118085077683,2.173602562303367,52.83315021002351
2016-11-14,Second Class,Consumer,Pennsylvania,Chairs,2,190.029,200.8878,0.4673993900856747,0.13597054917434645,50.679056861630286
2016-11-14,Second Class,Consumer,Pennsylvania,Copiers,3,399.992,339.99320000000006,0.5708588122717744,0.06765155398841191,45.68361232902608
2016-11-14,Second Class,Consumer,Pennsylvania,Furnishings,2,24.288,19.4304,0.3799692001759286,0.08588830762838653,59.483146109739025
2016-05-08,First Class,Consumer,California,Paper,1,17.94,9.867,0.3822395372135071,2.477147890012779,26.779733763292842
2014-12-26,Standard Class,Consumer,Pennsylvania,Paper,3,6.088,4.0333,0.3744141027762605,0.0,36.030190083224795
2014-12-26,Standard Class,Consumer,Pennsylvania,Appliances,1,34.656,29.0244,0.40333492484249733,1.8106291862162158,35.09286340093697
2014-12-26,Standard Class,Consumer,Pennsylvania,Appliances,2,40.776,36.69840000000001,0.39817623088115,0.0,37.94143122024518
2014-12-26,Standard Class,Consumer,Pennsylvania,Storage,3,75.712,89.908,0.4232796217431427,1.2065355954447414,19.955670762683578
2017-06-08,Standard Class,Consumer,Connecticut,Binders,1,10.36,5.2836,0.38116036444831797,3.7866607512599644,46.168651273278
2015-04-07,Standard Class,Consumer,Texas,Appliances,6,77.208,274.08840000000004,0.5896744726270642,4.875950022490041,83.88310635523992
2015-04-07,Standard Class,Consumer,Texas,Accessories,5,76.7904,67.1916,0.45527795387967884,3.7203440557023173,90.70333023667331
2016-07-10,Same Day,Home Office,Arizona,Binders,3,14.952,26.913600000000002,0.406771391269979,3.183617679773239,40.32229024067648
2016-11-21,Standard Class,Consumer,Ohio,Machines,5,6.069,10.924199999999999,0.4192940967889474,2.072381789250086,54.2957737988187
2016-11-21,Standard Class,Consumer,Ohio,Chairs,2,63.777,68.3325,0.4085281492009045,2.5469894504892547,61.50241964911264
2016-11-21,Standard Class,Consumer,Ohio,Furnishings,2,38.976,31.180799999999998,0.39466088583140674,0.5569991099301713,59.38164173343876
2017-11-12,First Class,Corporate,California,Binders,4,3.504,2.2776,0.3951253679995975,1.6134043377747738,49.069160622329065
2014-11-01,Standard Class,Corporate,Kentucky,Storage,2,34.76,25.0272,0.3917934192396254,0.11342854833598864,38.47906564669088
2014-11-01,Standard Class,Corporate,Kentucky,Art,3,1.88,1.3347999999999998,0.39803331585809004,0.13794659296797754,37.183583682115234
2016-05-15,Standard Class,Consumer,New York,Binders,2,6.888,4.6494,0.36771355147540924,0.11266478675541289,74.25060040015816
2014-11-07,Standard Class,Consumer,Wisconsin,Appliances,5,49.176,35.40671999999999,0.4318901957476099,1.0755505490364312,34.16624880617623
2014-11-07,Standard Class,Consumer,Wisconsin,Storage,1,36.63,26.739900000000002,0.6196710195316375,4.148327030232925,25.863093138718284
2014-11-07,Standard Class,Consumer,Wisconsin,Storage,1,22.58,16.7092,0.3876421544624534,2.188848235741352,55.76493874790927
2014-11-07,Standard Class,Consumer,Wisconsin,Binders,2,6.195,3.2833500000000004,0.3664722647963727,3.1634574572935144,62.30507874732249
2017-10-05,Standard Class,Home Office,California,Binders,2,19.96,13.223500000000001,0.6616463280555192,4.059850712936448,32.56682390992154
2017-10-05,Standard Class,Home Office,California,Paper,1,61.96,34.078,0.41548963123259136,2.3275828669051375,60.30071103339955
2017-10-05,Standard Class,Home Office,California,Binders,2,9.968,6.3546,0.3648547066454417,4.339585586591991,43.06043191081183
2017-06-01,First Class,Consumer,Ohio,Binders,1,3.798,6.4566,0.3842455778360699,4.397506441848691,65.8983186616182
2017-06-01,First Class,Consumer,Ohio,Paper,4,6.936,4.4216999999999995,0.3850003334763965,3.8678365421733854,73.04008622913543
2017-06-01,First Class,Consumer,Ohio,Phones,3,52.792,64.23026666666667,0.41776103595196307,0.5504929417397825,56.971332572541776
2017-11-20,Standard Class,Home Office,Kentucky,Furnishings,1,27.58,15.996399999999998,0.39271810815828423,0.04840749482278649,48.840811381897595
2016-12-23,Standard Class,Consumer,Ohio,Binders,1,5.553,9.6252,0.38435135386041147,4.272302539445479,43.16720754602158
2017-09-29,Standard Class,Consumer,Tennessee,Storage,4,60.98,74.70049999999999,0.4411570379653174,1.6468549919513353,97.48101526912757
2016-11-07,First Class,Consumer,New Jersey,Fasteners,2,7.48,7.3304,0.3691846340036084,3.6856179649255325,40.371586150084056
2014-04-04,First Class,Corporate,California,Binders,2,3.592,2.4695,0.3717684867505555,2.585061699925114,41.38591508838548
2015-07-23,Second Class,Consumer,New York,Binders,2,5.256,3.4164000000000003,0.36574095771887033,0.1879825352241692,77.22012244134103
2014-06-25,Second Class,Corporate,Oregon,Phones,5,52.791999999999994,48.8326,0.4411016118338006,4.25057403610448,12.431126577352916
2014-06-25,Second Class,Corporate,Oregon,Art,11,6.5120000000000005,4.884,0.6298888602526183,4.2578878246052785,11.006539663287308
2014-06-25,Second Class,Corporate,Oregon,Art,1,9.328,8.5118,0.37582936763112423,2.2723733132909447,88.60589367157404
2014-09-08,Standard Class,Consumer,Washington,Art,1,5.88,3.234,0.3766906625964892,4.0427699119492075,79.32609803092558
2014-09-08,Standard Class,Consumer,Washington,Chairs,3,325.3066666666667,284.6433333333333,0.5423228533778638,3.1917410132111357,58.892525022485565
2014-09-08,Standard Class,Consumer,Washington,Art,5,60.767999999999994,42.5376,0.4430896675354079,2.5746642992055757,41.33695594858166
2014-09-08,Standard Class,Consumer,Washington,Storage,5,97.176,93.28896,0.4668011979230446,1.0440327156565132,18.869581521944585
2014-12-12,Second Class,Consumer,California,Furnishings,2,6.27,4.0127999999999995,0.3658239623030859,4.394959044394988,60.23851324016008
2014-12-12,Second Class,Consumer,California,Storage,2,4.47,4.1571,0.3673319729873345,2.353277640760771,55.68388784093785
2014-12-12,Second Class,Consumer,California,Furnishings,2,4.62,2.4024,0.3722585192442833,3.6252900921800895,93.28716334475358
2015-01-13,Standard Class,Consumer,California,Binders,2,35.004,22.752599999999997,0.3891672077222285,0.5833756369788432,50.98800025679979
2015-01-13,Standard Class,Consumer,California,Furnishings,2,38.8,19.787999999999997,0.3959743897542562,4.560511512403375,45.717596575855595
2015-01-13,Standard Class,Consumer,California,Furnishings,5,92.97,74.376,0.45711031868632984,3.3924709966296396,36.37913849778647
2017-12-15,Standard Class,Corporate,Illinois,Art,7,1.456,1.3104,0.48902157034301147,3.6141057167407835,80.14052651980768
2016-12-18,Standard Class,Corporate,New Jersey,Binders,2,896.99,475.4047,0.6669243546232715,1.041292799306917,13.204311854026942
2014-04-11,Second Class,Home Office,Texas,Phones,5,151.6704,98.58576,0.49951279720335184,0.5040860602058228,21.161550121334706
2016-11-10,Standard Class,Corporate,New York,Binders,1,20.368,12.984599999999999,0.3837095307138769,0.07963213989190504,33.11060712274734
2016-11-10,Standard Class,Corporate,New York,Binders,3,16.616,11.008099999999999,0.37909170686845717,0.08217638372571762,30.518866260807396
2017-06-26,Standard Class,Consumer,New York,Phones,2,119.985,86.3892,0.4345490525124466,0.09445153713923306,82.8489862530299
2017-11-13,Standard Class,Consumer,Washington,Chairs,4,601.176,563.6025000000001,0.6697707855937665,3.9753183159969767,76.24519220758684
2017-11-13,Standard Class,Consumer,Washington,Binders,8,70.378,46.625425,0.5375783895593368,1.9931003636832603,48.815729729433606
2017-11-13,Standard Class,Consumer,Washington,Storage,2,172.455,167.28135,0.46149068287306466,0.8968238070128869,49.38851734191658
2017-11-13,Standard Class,Consumer,Washington,Labels,1,8.64,4.4064000000000005,0.3805568067642375,3.4793882447653877,45.541367126097086
2017-11-24,Standard Class,Corporate,Pennsylvania,Phones,2,44.994,52.493,0.4078564098666823,0.12370756735476485,42.64796806354479
